Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
1967;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций класса A Hello Group Inc.;MOMO;US4234031049;;;;;24.08.2016 0:00:00;;;
1968;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  Korea Electric Power Corporation;KEP;US5006311063;;;;;24.08.2016 0:00:00;;;
1969;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  PetroChina Company Limited;PTR;US71646E1001;;;;;24.08.2016 0:00:00;;;
1970;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций  ICICI Bank Limited;IBN;US45104G1040;;;;;24.08.2016 0:00:00;;;
1971;Некотировальная часть Списка;JSC “BAST”;;Акции;Акции иностранного эмитента обыкновенные;BAST;KZ1C00001015;;;1000,000000000000000000;KZT;11.08.2016 0:00:00;;;
1972;Некотировальная часть Списка;Cleveland-Cliffs Inc.;;Акции;Акции иностранного эмитента обыкновенные;CLF;US1858991011;;;0,125000000000000000;USD;20.07.2016 17:33:23;;;
1973;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки JPMorgan Chase Bank, N.A., удостоверяющие права в отношении обыкновенных акций класса A  TCS Group Holding PLC;TCS;US87238U2033;;;;;31.03.2016 0:00:00;;;
1974;Некотировальная часть Списка;Ferrari N.V.;;Акции;Акции иностранного эмитента обыкновенные;RACE;NL0011585146;;;0,010000000000000000;EUR;26.01.2016 0:00:00;;;
1975;Некотировальная часть Списка;Alphabet Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;GOOGL;US02079K3059;;;0,001000000000000000;USD;06.11.2015 0:00:00;;;
1976;Некотировальная часть Списка;Alphabet Inc.;;Акции;Акции иностранного эмитента обыкновенные класса C;GOOG;US02079K1079;;;0,001000000000000000;USD;06.11.2015 0:00:00;;;
1977;Некотировальная часть Списка;PayPal Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PYPL;US70450Y1038;;;0,000100000000000000;USD;27.07.2015 0:00:00;;;
1978;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  Tata Motors Limited;TTM;US8765685024;;;;;26.06.2015 0:00:00;;;
1979;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса A  Baidu, Inc.;BIDU;US0567521085;;;;;26.06.2015 0:00:00;;;
1980;Некотировальная часть Списка;Публичное акционерное общество "Интер РАО ЕЭС";2320109650;Акции;Акции обыкновенные;IRAO;RU000A0JPNM1;1-04-33498-E ;23.12.2014 0:00:00;2,809767000000000000;RUB;21.01.2015 0:00:00;;;
1981;Котировальный список первого уровня;Публичное акционерное общество "СПБ Биржа";7801268965;Акции;Акции обыкновенные;SPBE;RU000A0JQ9P9;1-01-55439-E;19.03.2009 0:00:00;3,750000000000000000;RUB;26.12.2014 0:00:00;;;
1982;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  Alibaba Group Holding Limited;BABA;US01609W1027;;;;;12.12.2014 0:00:00;;;
1983;Некотировальная часть Списка;Exelon Corporation;;Акции;Акции иностранного эмитента обыкновенные;EXC;US30161N1019;;;;;27.11.2014 0:00:00;;;
1984;Некотировальная часть Списка;International Business Machines Corporation;;Акции;Акции иностранного эмитента обыкновенные;IBM;US4592001014;;;0,200000000000000000;USD;27.11.2014 0:00:00;;;
1985;Некотировальная часть Списка;The Procter & Gamble Company;;Акции;Акции иностранного эмитента обыкновенные;PG;US7427181091;;;;;27.11.2014 0:00:00;;;
1986;Некотировальная часть Списка;Micron Technology, Inc.;;Акции;Акции иностранного эмитента обыкновенные;MU;US5951121038;;;0,100000000000000000;USD;27.11.2014 0:00:00;;;
1987;Некотировальная часть Списка;QUALCOMM Incorporated;;Акции;Акции иностранного эмитента обыкновенные;QCOM;US7475251036;;;0,000100000000000000;USD;27.11.2014 0:00:00;;;
1988;Некотировальная часть Списка;Valero Energy Corporation;;Акции;Акции иностранного эмитента обыкновенные;VLO;US91913Y1001;;;0,010000000000000000;USD;27.11.2014 0:00:00;;;
1989;Некотировальная часть Списка;MetLife, Inc.;;Акции;Акции иностранного эмитента обыкновенные;MET;US59156R1086;;;0,010000000000000000;USD;27.11.2014 0:00:00;;;
1990;Некотировальная часть Списка;CME Group Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;CME;US12572Q1058;;;0,010000000000000000;USD;27.11.2014 0:00:00;;;
1991;Некотировальная часть Списка;Apple Inc.;;Акции;Акции иностранного эмитента обыкновенные;AAPL;US0378331005;;;0,000010000000000000;USD;27.11.2014 0:00:00;;;
1992;Некотировальная часть Списка;Meta Platforms, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;FB;US30303M1027;;;0,000006000000000000;USD;27.11.2014 0:00:00;;;
1993;Некотировальная часть Списка;Starbucks Corporation;;Акции;Акции иностранного эмитента обыкновенные;SBUX;US8552441094;;;0,001000000000000000;USD;27.11.2014 0:00:00;;;
1994;Некотировальная часть Списка;Twitter, Inc.;;Акции;Акции иностранного эмитента обыкновенные;TWTR;US90184L1026;;;0,000005000000000000;USD;27.11.2014 0:00:00;;;
